particle_id,source_part_id,resolved_material_id,law_name,event_tag,matched_events,event_factor,release_enabled,original_release_time_s,step_name,step_source_law_override,step_source_speed_scale,step_source_event_gain_scale,step_source_enabled,offset_m,source_delta_speed_mps,final_speed_mps,resolved_release_time_s
216,8,2,explicit_csv,,start_boost,1.0583154674785327,1,0.0086,,,1.0,1.0,1,0.0,0.0,0.0,0.0086
217,9,1,explicit_csv,,start_boost,1.058498748833528,1,0.00864,,,1.0,1.0,1,0.0,0.0,0.0,0.00864
218,1,2,explicit_csv,,start_boost,1.0586823714987943,1,0.00868,,,1.0,1.0,1,0.0,0.0,0.0,0.00868
219,2,1,explicit_csv,,start_boost,1.058866335074392,1,0.00872,,,1.0,1.0,1,0.0,0.0,0.0,0.00872
220,5,2,explicit_csv,,start_boost,1.0590506391550296,1,0.00876,,,1.0,1.0,1,0.0,0.0,0.0,0.00876
221,6,1,explicit_csv,,start_boost,1.0592352833300533,1,0.0088,,,1.0,1.0,1,0.0,0.0,0.0,0.0088
222,7,2,explicit_csv,,start_boost,1.0594202671834374,1,0.00884,,,1.0,1.0,1,0.0,0.0,0.0,0.00884
223,8,1,explicit_csv,,start_boost,1.0596055902937729,1,0.00888,,,1.0,1.0,1,0.0,0.0,0.0,0.00888
224,9,2,explicit_csv,,start_boost,1.059791252234259,1,0.00892,,,1.0,1.0,1,0.0,0.0,0.0,0.00892
225,1,1,explicit_csv,,start_boost,1.0599772525726918,1,0.00896,,,1.0,1.0,1,0.0,0.0,0.0,0.00896
226,2,2,explicit_csv,,start_boost,1.060163590871455,1,0.009,,,1.0,1.0,1,0.0,0.0,0.0,0.009
227,5,1,explicit_csv,,start_boost,1.0603502666875106,1,0.00904,,,1.0,1.0,1,0.0,0.0,0.0,0.00904
228,6,2,explicit_csv,,start_boost,1.0605372795723877,1,0.00908,,,1.0,1.0,1,0.0,0.0,0.0,0.00908
229,7,1,explicit_csv,,start_boost,1.0607246290721744,1,0.00912,,,1.0,1.0,1,0.0,0.0,0.0,0.00912
230,8,2,explicit_csv,,start_boost,1.0609123147275068,1,0.00916,,,1.0,1.0,1,0.0,0.0,0.0,0.00916
231,9,1,explicit_csv,,start_boost,1.0611003360735611,1,0.0092,,,1.0,1.0,1,0.0,0.0,0.0,0.0092
232,1,2,explicit_csv,,start_boost,1.0612886926400424,1,0.00924,,,1.0,1.0,1,0.0,0.0,0.0,0.00924
233,2,1,explicit_csv,,start_boost,1.061477383951177,1,0.00928,,,1.0,1.0,1,0.0,0.0,0.0,0.00928
234,5,2,explicit_csv,,start_boost,1.0616664095257018,1,0.00932,,,1.0,1.0,1,0.0,0.0,0.0,0.00932
235,6,1,explicit_csv,,start_boost,1.0618557688768557,1,0.00936,,,1.0,1.0,1,0.0,0.0,0.0,0.00936
236,7,2,explicit_csv,,start_boost,1.0620454615123711,1,0.0094,,,1.0,1.0,1,0.0,0.0,0.0,0.0094
237,8,1,explicit_csv,,start_boost,1.0622354869344632,1,0.00944,,,1.0,1.0,1,0.0,0.0,0.0,0.00944
238,9,2,explicit_csv,,start_boost,1.062425844639823,1,0.00948,,,1.0,1.0,1,0.0,0.0,0.0,0.00948
239,1,1,explicit_csv,,start_boost,1.062616534119607,1,0.00952,,,1.0,1.0,1,0.0,0.0,0.0,0.00952
240,2,2,explicit_csv,,start_boost,1.0628075548594293,1,0.00956,,,1.0,1.0,1,0.0,0.0,0.0,0.00956
241,5,1,explicit_csv,,start_boost,1.0629989063393526,1,0.0096,,,1.0,1.0,1,0.0,0.0,0.0,0.0096
242,6,2,explicit_csv,,start_boost,1.0631905880338794,1,0.00964,,,1.0,1.0,1,0.0,0.0,0.0,0.00964
243,7,1,explicit_csv,,start_boost,1.0633825994119435,1,0.00968,,,1.0,1.0,1,0.0,0.0,0.0,0.00968
244,8,2,explicit_csv,,start_boost,1.063574939936902,1,0.00972,,,1.0,1.0,1,0.0,0.0,0.0,0.00972
245,9,1,explicit_csv,,start_boost,1.063767609066527,1,0.00976,,,1.0,1.0,1,0.0,0.0,0.0,0.00976
246,1,2,explicit_csv,,start_boost,1.063960606252996,1,0.0098,,,1.0,1.0,1,0.0,0.0,0.0,0.0098
247,2,1,explicit_csv,,start_boost,1.064153930942886,1,0.00984,,,1.0,1.0,1,0.0,0.0,0.0,0.00984
248,5,2,explicit_csv,,start_boost,1.0643475825771633,1,0.00988,,,1.0,1.0,1,0.0,0.0,0.0,0.00988
249,6,1,explicit_csv,,start_boost,1.0645415605911765,1,0.00992,,,1.0,1.0,1,0.0,0.0,0.0,0.00992
250,7,2,explicit_csv,,start_boost,1.064735864414649,1,0.00996,,,1.0,1.0,1,0.0,0.0,0.0,0.00996
251,8,1,explicit_csv,,start_boost,1.06493049347167,1,0.01,,,1.0,1.0,1,0.0,0.0,0.0,0.01
252,9,2,explicit_csv,,start_boost,1.0651254471806875,1,0.01004,,,1.0,1.0,1,0.0,0.0,0.0,0.01004
253,1,1,explicit_csv,,start_boost,1.0653207249545007,1,0.01008,,,1.0,1.0,1,0.0,0.0,0.0,0.01008
254,2,2,explicit_csv,,start_boost,1.0655163262002525,1,0.01012,,,1.0,1.0,1,0.0,0.0,0.0,0.01012
255,5,1,explicit_csv,,start_boost,1.0657122503194216,1,0.01016,,,1.0,1.0,1,0.0,0.0,0.0,0.01016
256,6,2,explicit_csv,,start_boost,1.0659084967078154,1,0.0102,,,1.0,1.0,1,0.0,0.0,0.0,0.0102
257,7,1,explicit_csv,,start_boost,1.0661050647555628,1,0.01024,,,1.0,1.0,1,0.0,0.0,0.0,0.01024
258,8,2,explicit_csv,,start_boost,1.0663019538471066,1,0.01028,,,1.0,1.0,1,0.0,0.0,0.0,0.01028
259,9,1,explicit_csv,,start_boost,1.066499163361197,1,0.01032,,,1.0,1.0,1,0.0,0.0,0.0,0.01032
260,1,2,explicit_csv,,start_boost,1.0666966926708847,1,0.01036,,,1.0,1.0,1,0.0,0.0,0.0,0.01036
261,2,1,explicit_csv,,start_boost,1.066894541143513,1,0.0104,,,1.0,1.0,1,0.0,0.0,0.0,0.0104
262,5,2,explicit_csv,,start_boost,1.0670927081407113,1,0.01044,,,1.0,1.0,1,0.0,0.0,0.0,0.01044
263,6,1,explicit_csv,,start_boost,1.06729119301839,1,0.01048,,,1.0,1.0,1,0.0,0.0,0.0,0.01048
264,7,2,explicit_csv,,start_boost,1.067489995126731,1,0.01052,,,1.0,1.0,1,0.0,0.0,0.0,0.01052
265,8,1,explicit_csv,,start_boost,1.0676891138101838,1,0.01056,,,1.0,1.0,1,0.0,0.0,0.0,0.01056
266,9,2,explicit_csv,,start_boost,1.0678885484074578,1,0.0106,,,1.0,1.0,1,0.0,0.0,0.0,0.0106
267,1,1,explicit_csv,,start_boost,1.0680882982515156,1,0.01064,,,1.0,1.0,1,0.0,0.0,0.0,0.01064
268,2,2,explicit_csv,,start_boost,1.068288362669568,1,0.01068,,,1.0,1.0,1,0.0,0.0,0.0,0.01068
269,5,1,explicit_csv,,start_boost,1.068488740983067,1,0.01072,,,1.0,1.0,1,0.0,0.0,0.0,0.01072
270,6,2,explicit_csv,,start_boost,1.0686894325076994,1,0.01076,,,1.0,1.0,1,0.0,0.0,0.0,0.01076
271,7,1,explicit_csv,,start_boost,1.0688904365533818,1,0.0108,,,1.0,1.0,1,0.0,0.0,0.0,0.0108
272,8,2,explicit_csv,,start_boost,1.0690917524242545,1,0.01084,,,1.0,1.0,1,0.0,0.0,0.0,0.01084
273,9,1,explicit_csv,,start_boost,1.069293379418675,1,0.01088,,,1.0,1.0,1,0.0,0.0,0.0,0.01088
274,1,2,explicit_csv,,start_boost,1.0694953168292136,1,0.01092,,,1.0,1.0,1,0.0,0.0,0.0,0.01092
275,2,1,explicit_csv,,start_boost,1.0696975639426465,1,0.01096,,,1.0,1.0,1,0.0,0.0,0.0,0.01096
276,5,2,explicit_csv,,start_boost,1.0699001200399514,1,0.011,,,1.0,1.0,1,0.0,0.0,0.0,0.011
277,6,1,explicit_csv,,start_boost,1.0701029843963015,1,0.01104,,,1.0,1.0,1,0.0,0.0,0.0,0.01104
278,7,2,explicit_csv,,start_boost,1.0703061562810605,1,0.01108,,,1.0,1.0,1,0.0,0.0,0.0,0.01108
279,8,1,explicit_csv,,start_boost,1.0705096349577778,1,0.01112,,,1.0,1.0,1,0.0,0.0,0.0,0.01112
280,9,2,explicit_csv,,start_boost,1.0707134196841825,1,0.01116,,,1.0,1.0,1,0.0,0.0,0.0,0.01116
281,1,1,explicit_csv,,start_boost,1.0709175097121797,1,0.0112,,,1.0,1.0,1,0.0,0.0,0.0,0.0112
282,2,2,explicit_csv,,start_boost,1.0711219042878444,1,0.01124,,,1.0,1.0,1,0.0,0.0,0.0,0.01124
283,5,1,explicit_csv,,start_boost,1.0713266026514177,1,0.01128,,,1.0,1.0,1,0.0,0.0,0.0,0.01128
284,6,2,explicit_csv,,start_boost,1.0715316040373013,1,0.01132,,,1.0,1.0,1,0.0,0.0,0.0,0.01132
285,7,1,explicit_csv,,start_boost,1.0717369076740542,1,0.01136,,,1.0,1.0,1,0.0,0.0,0.0,0.01136
286,8,2,explicit_csv,,start_boost,1.0719425127843867,1,0.0114,,,1.0,1.0,1,0.0,0.0,0.0,0.0114
287,9,1,explicit_csv,,start_boost,1.0721484185851577,1,0.01144,,,1.0,1.0,1,0.0,0.0,0.0,0.01144
288,1,2,explicit_csv,,start_boost,1.0723546242873694,1,0.01148,,,1.0,1.0,1,0.0,0.0,0.0,0.01148
289,2,1,explicit_csv,,start_boost,1.072561129096163,1,0.01152,,,1.0,1.0,1,0.0,0.0,0.0,0.01152
290,5,2,explicit_csv,,start_boost,1.0727679322108157,1,0.01156,,,1.0,1.0,1,0.0,0.0,0.0,0.01156
291,6,1,explicit_csv,,start_boost,1.0729750328247358,1,0.0116,,,1.0,1.0,1,0.0,0.0,0.0,0.0116
292,7,2,explicit_csv,,start_boost,1.0731824301254598,1,0.01164,,,1.0,1.0,1,0.0,0.0,0.0,0.01164
293,8,1,explicit_csv,,start_boost,1.073390123294648,1,0.01168,,,1.0,1.0,1,0.0,0.0,0.0,0.01168
294,9,2,explicit_csv,,start_boost,1.0735981115080806,1,0.01172,,,1.0,1.0,1,0.0,0.0,0.0,0.01172
295,1,1,explicit_csv,,start_boost,1.073806393935656,1,0.01176,,,1.0,1.0,1,0.0,0.0,0.0,0.01176
296,2,2,explicit_csv,,start_boost,1.074014969741385,1,0.0118,,,1.0,1.0,1,0.0,0.0,0.0,0.0118
297,5,1,explicit_csv,,start_boost,1.0742238380833893,1,0.01184,,,1.0,1.0,1,0.0,0.0,0.0,0.01184
298,6,2,explicit_csv,,start_boost,1.0744329981138978,1,0.01188,,,1.0,1.0,1,0.0,0.0,0.0,0.01188
299,7,1,explicit_csv,,start_boost,1.0746424489792432,1,0.01192,,,1.0,1.0,1,0.0,0.0,0.0,0.01192
300,8,2,explicit_csv,,start_boost,1.0748521898198597,1,0.01196,,,1.0,1.0,1,0.0,0.0,0.0,0.01196
301,9,1,explicit_csv,,start_boost,1.07506221977028,1,0.012,,,1.0,1.0,1,0.0,0.0,0.0,0.012
302,1,2,explicit_csv,,start_boost,1.0752725379591317,1,0.01204,,,1.0,1.0,1,0.0,0.0,0.0,0.01204
303,2,1,explicit_csv,,start_boost,1.0754831435091363,1,0.01208,,,1.0,1.0,1,0.0,0.0,0.0,0.01208
304,5,2,explicit_csv,,start_boost,1.0756940355371054,1,0.01212,,,1.0,1.0,1,0.0,0.0,0.0,0.01212
305,6,1,explicit_csv,,start_boost,1.075905213153939,1,0.01216,,,1.0,1.0,1,0.0,0.0,0.0,0.01216
306,7,2,explicit_csv,,start_boost,1.0761166754646228,1,0.0122,,,1.0,1.0,1,0.0,0.0,0.0,0.0122
307,8,1,explicit_csv,,start_boost,1.0763284215682258,1,0.01224,,,1.0,1.0,1,0.0,0.0,0.0,0.01224
308,9,2,explicit_csv,,start_boost,1.0765404505579,1,0.01228,,,1.0,1.0,1,0.0,0.0,0.0,0.01228
309,1,1,explicit_csv,,start_boost,1.0767527615208756,1,0.01232,,,1.0,1.0,1,0.0,0.0,0.0,0.01232
310,2,2,explicit_csv,,start_boost,1.0769653535384618,1,0.01236,,,1.0,1.0,1,0.0,0.0,0.0,0.01236
311,5,1,explicit_csv,,start_boost,1.0771782256860438,1,0.0124,,,1.0,1.0,1,0.0,0.0,0.0,0.0124
312,6,2,explicit_csv,,start_boost,1.077391377033081,1,0.01244,,,1.0,1.0,1,0.0,0.0,0.0,0.01244
313,7,1,explicit_csv,,start_boost,1.0776048066431065,1,0.01248,,,1.0,1.0,1,0.0,0.0,0.0,0.01248
314,8,2,explicit_csv,,start_boost,1.0778185135737248,1,0.01252,,,1.0,1.0,1,0.0,0.0,0.0,0.01252
315,9,1,explicit_csv,,start_boost,1.078032496876611,1,0.01256,,,1.0,1.0,1,0.0,0.0,0.0,0.01256
316,1,2,explicit_csv,,start_boost,1.07824675559751,1,0.0126,,,1.0,1.0,1,0.0,0.0,0.0,0.0126
317,2,1,explicit_csv,,start_boost,1.0784612887762344,1,0.01264,,,1.0,1.0,1,0.0,0.0,0.0,0.01264
318,5,2,explicit_csv,,start_boost,1.0786760954466648,1,0.01268,,,1.0,1.0,1,0.0,0.0,0.0,0.01268
319,6,1,explicit_csv,,start_boost,1.0788911746367484,1,0.01272,,,1.0,1.0,1,0.0,0.0,0.0,0.01272
320,7,2,explicit_csv,,start_boost,1.0791065253684982,1,0.01276,,,1.0,1.0,1,0.0,0.0,0.0,0.01276
321,8,1,explicit_csv,,start_boost,1.079322146657993,1,0.0128,,,1.0,1.0,1,0.0,0.0,0.0,0.0128
322,9,2,explicit_csv,,start_boost,1.0795380375153765,1,0.01284,,,1.0,1.0,1,0.0,0.0,0.0,0.01284
323,1,1,explicit_csv,,start_boost,1.0797541969448567,1,0.01288,,,1.0,1.0,1,0.0,0.0,0.0,0.01288
324,2,2,explicit_csv,,start_boost,1.079970623944707,1,0.01292,,,1.0,1.0,1,0.0,0.0,0.0,0.01292
325,5,1,explicit_csv,,start_boost,1.0801873175072645,1,0.01296,,,1.0,1.0,1,0.0,0.0,0.0,0.01296
326,6,2,explicit_csv,,start_boost,1.080404276618931,1,0.013,,,1.0,1.0,1,0.0,0.0,0.0,0.013
327,7,1,explicit_csv,,start_boost,1.080621500260173,1,0.01304,,,1.0,1.0,1,0.0,0.0,0.0,0.01304
328,8,2,explicit_csv,,start_boost,1.0808389874055218,1,0.01308,,,1.0,1.0,1,0.0,0.0,0.0,0.01308
329,9,1,explicit_csv,,start_boost,1.0810567370235742,1,0.01312,,,1.0,1.0,1,0.0,0.0,0.0,0.01312
330,1,2,explicit_csv,,start_boost,1.0812747480769924,1,0.01316,,,1.0,1.0,1,0.0,0.0,0.0,0.01316
331,2,1,explicit_csv,,start_boost,1.0814930195225054,1,0.0132,,,1.0,1.0,1,0.0,0.0,0.0,0.0132
332,5,2,explicit_csv,,start_boost,1.0817115503109096,1,0.01324,,,1.0,1.0,1,0.0,0.0,0.0,0.01324
333,6,1,explicit_csv,,start_boost,1.081930339387069,1,0.01328,,,1.0,1.0,1,0.0,0.0,0.0,0.01328
334,7,2,explicit_csv,,start_boost,1.082149385689917,1,0.01332,,,1.0,1.0,1,0.0,0.0,0.0,0.01332
335,8,1,explicit_csv,,start_boost,1.0823686881524568,1,0.01336,,,1.0,1.0,1,0.0,0.0,0.0,0.01336
336,9,2,explicit_csv,,start_boost,1.0825882457017635,1,0.0134,,,1.0,1.0,1,0.0,0.0,0.0,0.0134
337,1,1,explicit_csv,,start_boost,1.0828080572589849,1,0.01344,,,1.0,1.0,1,0.0,0.0,0.0,0.01344
338,2,2,explicit_csv,,start_boost,1.0830281217393432,1,0.01348,,,1.0,1.0,1,0.0,0.0,0.0,0.01348
339,5,1,explicit_csv,,start_boost,1.0832484380521359,1,0.01352,,,1.0,1.0,1,0.0,0.0,0.0,0.01352
340,6,2,explicit_csv,,start_boost,1.083469005100739,1,0.01356,,,1.0,1.0,1,0.0,0.0,0.0,0.01356
341,7,1,explicit_csv,,start_boost,1.083689821782607,1,0.0136,,,1.0,1.0,1,0.0,0.0,0.0,0.0136
342,8,2,explicit_csv,,start_boost,1.083910886989277,1,0.01364,,,1.0,1.0,1,0.0,0.0,0.0,0.01364
343,9,1,explicit_csv,,start_boost,1.0841321996063686,1,0.01368,,,1.0,1.0,1,0.0,0.0,0.0,0.01368
344,1,2,explicit_csv,,start_boost,1.084353758513588,1,0.01372,,,1.0,1.0,1,0.0,0.0,0.0,0.01372
345,2,1,explicit_csv,,start_boost,1.084575562584729,1,0.01376,,,1.0,1.0,1,0.0,0.0,0.0,0.01376
346,5,2,explicit_csv,,start_boost,1.0847976106876762,1,0.0138,,,1.0,1.0,1,0.0,0.0,0.0,0.0138
347,6,1,explicit_csv,,start_boost,1.0850199016844075,1,0.01384,,,1.0,1.0,1,0.0,0.0,0.0,0.01384
348,7,2,explicit_csv,,start_boost,1.0852424344309965,1,0.01388,,,1.0,1.0,1,0.0,0.0,0.0,0.01388
349,8,1,explicit_csv,,start_boost,1.0854652077776161,1,0.01392,,,1.0,1.0,1,0.0,0.0,0.0,0.01392
350,9,2,explicit_csv,,start_boost,1.08568822056854,1,0.01396,,,1.0,1.0,1,0.0,0.0,0.0,0.01396
351,1,1,explicit_csv,,start_boost,1.0859114716421479,1,0.014,,,1.0,1.0,1,0.0,0.0,0.0,0.014
352,2,2,explicit_csv,,start_boost,1.0861349598309267,1,0.01404,,,1.0,1.0,1,0.0,0.0,0.0,0.01404
353,5,1,explicit_csv,,start_boost,1.0863586839614752,1,0.01408,,,1.0,1.0,1,0.0,0.0,0.0,0.01408
354,6,2,explicit_csv,,start_boost,1.086582642854507,1,0.01412,,,1.0,1.0,1,0.0,0.0,0.0,0.01412
355,7,1,explicit_csv,,start_boost,1.0868068353248543,1,0.01416,,,1.0,1.0,1,0.0,0.0,0.0,0.01416
356,8,2,explicit_csv,,start_boost,1.0870312601814713,1,0.0142,,,1.0,1.0,1,0.0,0.0,0.0,0.0142
357,9,1,explicit_csv,,start_boost,1.087255916227439,1,0.01424,,,1.0,1.0,1,0.0,0.0,0.0,0.01424
358,1,2,explicit_csv,,start_boost,1.0874808022599676,1,0.01428,,,1.0,1.0,1,0.0,0.0,0.0,0.01428
359,2,1,explicit_csv,,start_boost,1.087705917070402,1,0.01432,,,1.0,1.0,1,0.0,0.0,0.0,0.01432
360,5,2,explicit_csv,,start_boost,1.0879312594442256,1,0.01436,,,1.0,1.0,1,0.0,0.0,0.0,0.01436
361,6,1,explicit_csv,,start_boost,1.088156828161065,1,0.0144,,,1.0,1.0,1,0.0,0.0,0.0,0.0144
362,7,2,explicit_csv,,start_boost,1.0883826219946933,1,0.01444,,,1.0,1.0,1,0.0,0.0,0.0,0.01444
363,8,1,explicit_csv,,start_boost,1.0886086397130361,1,0.01448,,,1.0,1.0,1,0.0,0.0,0.0,0.01448
364,9,2,explicit_csv,,start_boost,1.088834880078176,1,0.01452,,,1.0,1.0,1,0.0,0.0,0.0,0.01452
365,1,1,explicit_csv,,start_boost,1.0890613418463566,1,0.01456,,,1.0,1.0,1,0.0,0.0,0.0,0.01456
366,2,2,explicit_csv,,start_boost,1.0892880237679887,1,0.0146,,,1.0,1.0,1,0.0,0.0,0.0,0.0146
367,5,1,explicit_csv,,start_boost,1.0895149245876545,1,0.01464,,,1.0,1.0,1,0.0,0.0,0.0,0.01464
368,6,2,explicit_csv,,start_boost,1.0897420430441138,1,0.01468,,,1.0,1.0,1,0.0,0.0,0.0,0.01468
369,7,1,explicit_csv,,start_boost,1.0899693778703083,1,0.01472,,,1.0,1.0,1,0.0,0.0,0.0,0.01472
370,8,2,explicit_csv,,start_boost,1.090196927793368,1,0.01476,,,1.0,1.0,1,0.0,0.0,0.0,0.01476
371,9,1,explicit_csv,,start_boost,1.0904246915346165,1,0.0148,,,1.0,1.0,1,0.0,0.0,0.0,0.0148
372,1,2,explicit_csv,,start_boost,1.0906526678095774,1,0.01484,,,1.0,1.0,1,0.0,0.0,0.0,0.01484
373,2,1,explicit_csv,,start_boost,1.0908808553279787,1,0.01488,,,1.0,1.0,1,0.0,0.0,0.0,0.01488
374,5,2,explicit_csv,,start_boost,1.091109252793761,1,0.01492,,,1.0,1.0,1,0.0,0.0,0.0,0.01492
375,6,1,explicit_csv,,start_boost,1.0913378589050817,1,0.01496,,,1.0,1.0,1,0.0,0.0,0.0,0.01496
376,7,2,explicit_csv,,start_boost,1.091566672354323,1,0.015,,,1.0,1.0,1,0.0,0.0,0.0,0.015
377,8,1,explicit_csv,,start_boost,1.0917956918280964,1,0.01504,,,1.0,1.0,1,0.0,0.0,0.0,0.01504
378,9,2,explicit_csv,,start_boost,1.092024916007252,1,0.01508,,,1.0,1.0,1,0.0,0.0,0.0,0.01508
379,1,1,explicit_csv,,start_boost,1.0922543435668823,1,0.01512,,,1.0,1.0,1,0.0,0.0,0.0,0.01512
380,2,2,explicit_csv,,start_boost,1.0924839731763312,1,0.01516,,,1.0,1.0,1,0.0,0.0,0.0,0.01516
381,5,1,explicit_csv,,start_boost,1.0927138034991997,1,0.0152,,,1.0,1.0,1,0.0,0.0,0.0,0.0152
382,6,2,explicit_csv,,start_boost,1.092943833193354,1,0.01524,,,1.0,1.0,1,0.0,0.0,0.0,0.01524
383,7,1,explicit_csv,,start_boost,1.093174060910932,1,0.01528,,,1.0,1.0,1,0.0,0.0,0.0,0.01528
384,8,2,explicit_csv,,start_boost,1.0934044852983507,1,0.01532,,,1.0,1.0,1,0.0,0.0,0.0,0.01532
385,9,1,explicit_csv,,start_boost,1.0936351049963144,1,0.01536,,,1.0,1.0,1,0.0,0.0,0.0,0.01536
386,1,2,explicit_csv,,start_boost,1.0938659186398219,1,0.0154,,,1.0,1.0,1,0.0,0.0,0.0,0.0154
387,2,1,explicit_csv,,start_boost,1.094096924858174,1,0.01544,,,1.0,1.0,1,0.0,0.0,0.0,0.01544
388,5,2,explicit_csv,,start_boost,1.0943281222749814,1,0.01548,,,1.0,1.0,1,0.0,0.0,0.0,0.01548
389,6,1,explicit_csv,,start_boost,1.0945595095081742,1,0.01552,,,1.0,1.0,1,0.0,0.0,0.0,0.01552
390,7,2,explicit_csv,,start_boost,1.0947910851700073,1,0.01556,,,1.0,1.0,1,0.0,0.0,0.0,0.01556
391,8,1,explicit_csv,,start_boost,1.0950228478670718,1,0.0156,,,1.0,1.0,1,0.0,0.0,0.0,0.0156
392,9,2,explicit_csv,,start_boost,1.0952547962003012,1,0.01564,,,1.0,1.0,1,0.0,0.0,0.0,0.01564
393,1,1,explicit_csv,,start_boost,1.095486928764981,1,0.01568,,,1.0,1.0,1,0.0,0.0,0.0,0.01568
394,2,2,explicit_csv,,start_boost,1.095719244150757,1,0.01572,,,1.0,1.0,1,0.0,0.0,0.0,0.01572
395,5,1,explicit_csv,,start_boost,1.0959517409416446,1,0.01576,,,1.0,1.0,1,0.0,0.0,0.0,0.01576
396,6,2,explicit_csv,,start_boost,1.0961844177160374,1,0.0158,,,1.0,1.0,1,0.0,0.0,0.0,0.0158
397,7,1,explicit_csv,,start_boost,1.096417273046716,1,0.01584,,,1.0,1.0,1,0.0,0.0,0.0,0.01584
398,8,2,explicit_csv,,start_boost,1.0966503055008585,1,0.01588,,,1.0,1.0,1,0.0,0.0,0.0,0.01588
399,9,1,explicit_csv,,start_boost,1.0968835136400488,1,0.01592,,,1.0,1.0,1,0.0,0.0,0.0,0.01592
400,1,2,explicit_csv,,start_boost,1.0971168960202857,1,0.01596,,,1.0,1.0,1,0.0,0.0,0.0,0.01596
401,2,1,explicit_csv,,start_boost,1.0973504511919943,1,0.016,,,1.0,1.0,1,0.0,0.0,0.0,0.016
402,5,2,explicit_csv,,start_boost,1.0975841777000341,1,0.01604,,,1.0,1.0,1,0.0,0.0,0.0,0.01604
403,6,1,explicit_csv,,start_boost,1.0978180740837096,1,0.01608,,,1.0,1.0,1,0.0,0.0,0.0,0.01608
404,7,2,explicit_csv,,start_boost,1.0980521388767805,1,0.01612,,,1.0,1.0,1,0.0,0.0,0.0,0.01612
405,8,1,explicit_csv,,start_boost,1.098286370607472,1,0.01616,,,1.0,1.0,1,0.0,0.0,0.0,0.01616
406,9,2,explicit_csv,,start_boost,1.098520767798484,1,0.0162,,,1.0,1.0,1,0.0,0.0,0.0,0.0162
407,1,1,explicit_csv,,start_boost,1.0987553289670036,1,0.01624,,,1.0,1.0,1,0.0,0.0,0.0,0.01624
408,2,2,explicit_csv,,start_boost,1.0989900526247136,1,0.01628,,,1.0,1.0,1,0.0,0.0,0.0,0.01628
409,5,1,explicit_csv,,start_boost,1.0992249372778045,1,0.01632,,,1.0,1.0,1,0.0,0.0,0.0,0.01632
410,6,2,explicit_csv,,start_boost,1.099459981426985,1,0.01636,,,1.0,1.0,1,0.0,0.0,0.0,0.01636
411,7,1,explicit_csv,,start_boost,1.0996951835674933,1,0.0164,,,1.0,1.0,1,0.0,0.0,0.0,0.0164
412,8,2,explicit_csv,,start_boost,1.0999305421891075,1,0.01644,,,1.0,1.0,1,0.0,0.0,0.0,0.01644
413,9,1,explicit_csv,,start_boost,1.1001660557761581,1,0.01648,,,1.0,1.0,1,0.0,0.0,0.0,0.01648
414,1,2,explicit_csv,,start_boost,1.100401722807538,1,0.01652,,,1.0,1.0,1,0.0,0.0,0.0,0.01652
415,2,1,explicit_csv,,start_boost,1.1006375417567151,1,0.01656,,,1.0,1.0,1,0.0,0.0,0.0,0.01656
416,5,2,explicit_csv,,start_boost,1.1008735110917438,1,0.0166,,,1.0,1.0,1,0.0,0.0,0.0,0.0166
417,6,1,explicit_csv,,start_boost,1.1011096292752762,1,0.01664,,,1.0,1.0,1,0.0,0.0,0.0,0.01664
418,7,2,explicit_csv,,start_boost,1.101345894764575,1,0.01668,,,1.0,1.0,1,0.0,0.0,0.0,0.01668
419,8,1,explicit_csv,,start_boost,1.1015823060115246,1,0.01672,,,1.0,1.0,1,0.0,0.0,0.0,0.01672
420,9,2,explicit_csv,,start_boost,1.1018188614626445,1,0.01676,,,1.0,1.0,1,0.0,0.0,0.0,0.01676
421,1,1,explicit_csv,,start_boost,1.1020555595591008,1,0.0168,,,1.0,1.0,1,0.0,0.0,0.0,0.0168
422,2,2,explicit_csv,,start_boost,1.1022923987367184,1,0.01684,,,1.0,1.0,1,0.0,0.0,0.0,0.01684
423,5,1,explicit_csv,,start_boost,1.102529377425995,1,0.01688,,,1.0,1.0,1,0.0,0.0,0.0,0.01688
424,6,2,explicit_csv,,start_boost,1.1027664940521122,1,0.01692,,,1.0,1.0,1,0.0,0.0,0.0,0.01692
425,7,1,explicit_csv,,start_boost,1.1030037470349503,1,0.01696,,,1.0,1.0,1,0.0,0.0,0.0,0.01696
426,8,2,explicit_csv,,start_boost,1.1032411347890994,1,0.017,,,1.0,1.0,1,0.0,0.0,0.0,0.017
427,9,1,explicit_csv,,start_boost,1.1034786557238736,1,0.01704,,,1.0,1.0,1,0.0,0.0,0.0,0.01704
428,1,2,explicit_csv,,start_boost,1.1037163082433248,1,0.01708,,,1.0,1.0,1,0.0,0.0,0.0,0.01708
429,2,1,explicit_csv,,start_boost,1.1039540907462548,1,0.01712,,,1.0,1.0,1,0.0,0.0,0.0,0.01712
430,5,2,explicit_csv,,start_boost,1.1041920016262305,1,0.01716,,,1.0,1.0,1,0.0,0.0,0.0,0.01716
431,6,1,explicit_csv,,start_boost,1.104430039271596,1,0.0172,,,1.0,1.0,1,0.0,0.0,0.0,0.0172
432,7,2,explicit_csv,,start_boost,1.1046682020654877,1,0.01724,,,1.0,1.0,1,0.0,0.0,0.0,0.01724
433,8,1,explicit_csv,,start_boost,1.104906488385848,1,0.01728,,,1.0,1.0,1,0.0,0.0,0.0,0.01728
