particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
641,0.0256025602560256,1,0,1,0,0,run,run,5,1,0.053801,0.0,-0.020036670992447596,0.0
642,0.0256425642564256,1,1,0,0,0,run,run,6,2,0.018085749981822472,-0.0018838934707495361,0.01239105626362344,0.01609897102703454
643,0.0256825682568256,1,0,1,0,0,run,run,7,1,0.053801,0.0,-0.0005728250438706702,0.0
644,0.0257225722572257,1,1,0,0,0,run,run,8,2,0.04047248324936726,0.05235589886854281,0.021568775567899393,0.005098548621016193
645,0.0257625762576257,1,1,0,0,0,run,run,9,1,0.0475864378213914,0.0030433188921710416,0.013216323767403192,0.0015824152790573005
646,0.0258025802580258,1,1,0,0,0,run,run,10,2,0.0822251126115575,0.032189374206323486,0.01814106841299247,-0.015455230960685665
647,0.0258425842584258,1,1,0,0,0,run,run,11,1,0.007176195201882188,0.016041616527605197,0.015429798233167322,0.021473365926589962
648,0.0258825882588258,1,1,0,0,0,run,run,12,2,0.0013885061164607324,0.019068228481324084,0.015944084707435274,0.024322572219667653
649,0.0259225922592259,1,1,0,0,0,run,run,1,1,0.05138351346388744,0.015187678547206465,0.015271600803980677,-0.00028249104097267366
650,0.0259625962596259,1,1,0,0,0,run,run,2,2,0.04105945724945771,0.0004832410888372591,0.025396666335341857,3.215283859281976e-05
651,0.026002600260026,1,1,0,0,0,run,run,3,1,0.03188486358013319,-0.020606792695490192,0.009216400947095726,0.00930230230087363
652,0.026042604260426,1,1,0,0,0,run,run,4,2,0.050721529452960185,0.056104449036380455,0.022200377678701103,5.587401295049154e-05
653,0.026082608260826,1,0,1,0,0,run,run,5,1,0.053801,0.0,-0.0012804878328176454,0.0
654,0.0261226122612261,1,1,0,0,0,run,run,6,2,0.03202614586101875,2.8958679636743642e-05,0.025399801324217704,3.7135693009490665e-06
655,0.0261626162616261,1,1,0,0,0,run,run,7,1,0.04674796473290836,0.008855454858916298,0.014200770039397697,0.001996837827430647
656,0.0262026202620262,1,1,0,0,0,run,run,8,2,0.027451916984902316,0.07113319670736629,0.024913343538856252,0.011365754617553849
657,0.0262426242624262,1,1,0,0,0,run,run,9,1,0.03023871985739678,1.712803437303296e-07,0.025399998826178338,2.4055622598805352e-08
658,0.0262826282628262,1,0,1,0,0,run,run,10,2,0.053801,0.0,-0.036471444764043646,0.0
659,0.0263226322632263,1,1,0,0,0,run,run,11,1,0.00979361613188097,0.014993692837694096,0.015251544753606445,0.020184941316511225
660,0.0263626362636263,1,1,0,0,0,run,run,12,2,0.062459337840860246,0.008931274588439562,0.014208776351933855,-0.005735122444008176
661,0.0264026402640264,1,1,0,0,0,run,run,1,1,0.07790567701126278,0.04076145477039754,0.01959393598443453,-0.013326885494189696
662,0.0264426442644264,1,1,0,0,0,run,run,2,2,0.00740597409146689,-0.0005097648338670145,0.012627026929774516,0.021355194773579896
663,0.0264826482648264,1,1,0,0,0,run,run,3,1,0.06983542069926431,0.019773004949495736,0.016042373995046832,-0.009361753842350473
664,0.0265226522652265,1,0,1,0,0,run,run,4,2,0.053801,0.0,-0.007049845742539934,0.0
665,0.0265626562656265,1,1,0,0,0,run,run,5,1,0.079569039959968,0.05060076462616585,0.021259547534051133,-0.014142444167578315
666,0.0266026602660266,1,1,0,0,0,run,run,6,2,0.08684799501853607,0.03647245589991752,0.01886491502273648,-0.01772895666889262
667,0.0266426642664266,1,1,0,0,0,run,run,7,1,0.06551077483504109,-0.04641178694887945,0.004836412535416018,-0.007253837943159213
668,0.0266826682668266,1,1,0,0,0,run,run,8,2,0.016093395433941074,0.011926729297359693,0.014730267902129054,0.017083709428704706
669,0.0267226722672267,1,1,0,0,0,run,run,9,1,0.09543567376041226,-0.02305569971067706,0.008782172429504364,-0.02197349087959546
670,0.0267626762676267,1,1,0,0,0,run,run,10,2,0.035370996337250445,0.017199331875807446,0.015617165894749142,0.007598312256396372
671,0.0268026802680268,1,1,0,0,0,run,run,11,1,0.016624056521754145,0.008248287571566032,0.014107221871474259,0.01682142561380978
672,0.0268426842684268,1,1,0,0,0,run,run,12,2,0.018534625315348576,0.044154266595534536,0.020186713445004147,0.015892227956109662
673,0.0268826882688268,1,1,0,0,0,run,run,1,1,0.01639011635790982,0.009869916290510858,0.014381889628054364,0.016937052555447998
674,0.0269226922692269,1,1,0,0,0,run,run,2,2,0.006735927505879148,0.03618900880239189,0.01884155880430612,0.021696230265346103
675,0.0269626962696269,1,1,0,0,0,run,run,3,1,0.00581908891438637,-0.009145354875774841,0.011165221749352099,0.022133486945748293
676,0.027002700270027,1,1,0,0,0,run,run,4,2,0.01596343390045206,0.012827597928040602,0.014882854966524117,0.017147944036396728
677,0.027042704270427,1,0,1,0,0,run,run,5,1,0.053801,0.0,-0.029212946088057235,0.0
678,0.027082708270827,1,1,0,0,0,run,run,6,2,0.03567288629035908,0.00040947228489479333,0.025397184506166005,4.231036637999024e-05
679,0.0271227122712271,1,1,0,0,0,run,run,7,1,0.03232992198277477,0.0062253427185726745,0.013759839068952668,0.009091530264745783
680,0.0271627162716271,1,1,0,0,0,run,run,8,2,0.01525292195086267,0.017752731618953178,0.015717062825534093,0.017499120689342465
681,0.0272027202720272,1,1,0,0,0,run,run,9,1,0.0798151134934264,0.027525604262330354,0.017352077954289374,-0.014270640927446275
682,0.0272427242724272,1,1,0,0,0,run,run,10,2,0.06582112884496576,0.047599312541064934,0.020755530213109788,-0.007377655505715045
683,0.0272827282728272,1,1,0,0,0,run,run,11,1,0.0483348421344857,0.0025974199958629486,0.025382001483799103,4.37654415428794e-05
684,0.0273227322732273,1,1,0,0,0,run,run,12,2,0.07693372118188128,0.047498867707832,0.02073510354952491,-0.012846487951023045
685,0.0273627362736273,1,1,0,0,0,run,run,1,1,0.05533870535424393,-0.05069392511770193,0.004114432511682463,-0.0022492097435765444
686,0.0274027402740274,1,1,0,0,0,run,run,2,2,0.033334836064789125,0.0037321168800337682,0.025374374810895335,0.00044529129437275653
687,0.0274427442744274,1,0,1,0,0,run,run,3,1,1e-06,0.0,0.00443427827288698,0.0
688,0.0274827482748274,1,1,0,0,0,run,run,4,2,0.0065088698962600874,0.03776292896454947,0.01910814579485801,0.021808455445257523
689,0.0275227522752275,1,1,0,0,0,run,run,5,1,0.016928483239262604,0.006138059469588235,0.013749796270983116,0.016670960085701965
690,0.0275627562756275,1,1,0,0,0,run,run,6,2,0.06855781226953268,0.028629143575596996,0.01754240646239019,-0.00873028486791915
691,0.0276027602760276,1,1,0,0,0,run,run,7,1,0.07617867529063235,0.02922633423368328,0.01764118672827102,-0.01248053008903285
692,0.0276427642764276,1,0,1,0,0,run,run,8,2,0.053801,0.0,-0.005090483085919081,0.0
693,0.0276827682768276,1,1,0,0,0,run,run,9,1,0.019842134905701577,-0.014058819688114538,0.010328895158812784,0.015230862645171756
694,0.0277227722772277,1,0,1,0,0,run,run,10,2,0.053801,0.0,-0.003582345634381038,0.0
695,0.0277627762776277,1,1,0,0,0,run,run,11,1,0.06061201104627501,0.02173659255584874,0.016377711766873842,-0.0048220652589821755
696,0.0278027802780278,1,1,0,0,0,run,run,12,2,0.007529575395985903,-0.001366545567081815,0.012481907372428309,0.021294103763856837
697,0.0278427842784278,1,0,1,0,0,run,run,1,1,0.053801,0.0,-0.008803212135953854,0.0
698,0.0278827882788278,1,1,0,0,0,run,run,2,2,0.010186099188269328,-0.004822465404208866,0.011895887843960742,0.019985694947603157
699,0.0279227922792279,1,1,0,0,0,run,run,3,1,0.060179361599810424,0.024735636226216197,0.016885682911687797,-0.004608224542304482
700,0.0279627962796279,1,1,0,0,0,run,run,4,2,0.029291058043625712,-0.002627026073817148,0.012261772618252483,0.01058431303585033
701,0.028002800280028,1,1,0,0,0,run,run,5,1,0.007507064663966087,1.1998276388173437e-14,0.025399999999999916,3.5480915561274287e-15
702,0.028042804280428,1,1,0,0,0,run,run,6,2,0.07622143757202147,0.02892991423273679,0.01759097978773384,-0.01250166571505467
703,0.028082808280828,1,1,0,0,0,run,run,7,1,0.013782476544015229,0.006576154057102552,0.013824947936105118,0.01821932820546583
704,0.0281228122812281,1,1,0,0,0,run,run,8,2,0.004211963102181755,0.0005521816611256662,0.0128078322849491,0.022927378964201658
705,0.0281628162816281,1,1,0,0,0,run,run,9,1,0.012067681875461036,0.018462784535271764,0.015838278169217825,0.01906688024528736
706,0.0282028202820282,1,1,0,0,0,run,run,10,2,0.0045947503221372785,0.018977103623475343,0.01592766805645152,0.022744666343432036
707,0.0282428242824282,1,1,0,0,0,run,run,11,1,0.029578626766329663,1.4562099082345676e-08,0.025399999900242727,2.110845217369911e-09
708,0.0282828282828282,1,1,0,0,0,run,run,12,2,0.0153134708537714,-0.0040364072938119016,0.012027416612337546,0.01746262107662746
709,0.0283228322832283,1,1,0,0,0,run,run,1,1,0.0688265582608408,0.054546500545887104,0.021930996328358626,-0.008854570255190847
710,0.0283628362836283,1,1,0,0,0,run,run,2,2,0.08340636752796705,0.04890869271048456,0.02097184306808618,-0.016031415329968074
711,0.0284028402840284,1,1,0,0,0,run,run,3,1,0.03923468413553799,6.922439436290478e-06,0.025399952298403753,5.468594834167716e-07
712,0.0284428442844284,1,1,0,0,0,run,run,4,2,0.016446529195238736,0.009478873232207039,0.014315655650883299,0.016909170024538008
713,0.0284828482848284,1,1,0,0,0,run,run,5,1,0.03534511516358584,0.01737873524889664,0.01564755282699426,0.00761110424947558
714,0.0285228522852285,1,1,0,0,0,run,run,6,2,0.007179322661772631,0.033115477918160496,0.018320971185889483,0.021477078389196783
