particle_id,release_time,released,active,stuck,absorbed,escaped,final_step_name,final_segment_name,source_part_id,material_id,x,v_x,y,v_y
30,0.0011601160116011,1,0,1,0,0,run,run,6,2,0.053801,0.0,-0.003071362265351148,0.0
31,0.0012001200120012,1,1,0,0,0,run,run,7,1,0.004917465651347482,-0.006801585504636434,0.011773730004615183,0.022546515006695945
32,0.0012401240124012,1,1,0,0,0,run,run,8,2,0.07468405302559367,0.017765200889992797,0.015591575324704664,-0.011666535933412278
33,0.0012801280128012,1,1,0,0,0,run,run,9,1,0.01319617723524669,4.959287573778354e-16,0.025399999999999995,1.2738263043975737e-16
34,0.0013201320132013,1,1,0,0,0,run,run,10,2,0.06947853002401415,-0.045560841486031387,0.004890866774578248,-0.00941640671204451
35,0.0013601360136013,1,1,0,0,0,run,run,11,1,0.03207850043681129,0.0459081150541274,0.02056816677078826,0.009439262162268681
36,0.0014001400140014,1,1,0,0,0,run,run,12,2,0.05367119803980222,-0.0006196788693664071,0.012580907303833409,-0.0014160407620550635
37,0.0014401440144014,1,1,0,0,0,run,run,1,1,0.03596507917848765,0.0006481780516946677,0.025396158810202924,6.57095042554612e-05
38,0.0014801480148014,1,1,0,0,0,run,run,2,2,0.055362625190077286,0.028370869044328624,0.017483076164900507,-0.002105765993914378
39,0.0015201520152015,1,0,1,0,0,run,run,3,1,9.999999999999457e-07,0.0,0.005418189673789469,0.0
40,0.0015601560156015,1,1,0,0,0,run,run,4,2,0.021666648469097386,-0.005454368564277984,0.011919497959099482,0.014310436931722362
41,0.0016001600160016,1,1,0,0,0,run,run,5,1,0.012404423573033507,0.01670342516284898,0.015718223288264378,0.018977662735529026
42,0.0016401640164016,1,1,0,0,0,run,run,6,2,0.05784550995652621,0.008304555358230213,0.01407197394418914,-0.0034264096471180653
43,0.0016801680168016,1,1,0,0,0,run,run,7,1,0.021212594519562606,-0.029388569290760343,0.007867696622674338,0.014416102257642623
44,0.0017201720172017,1,1,0,0,0,run,run,8,2,0.07923104399830355,0.03873411466143787,0.01912096640065725,-0.013801034867957283
45,0.0017601760176017,1,1,0,0,0,run,run,9,1,0.055152633177246384,0.0702189739312919,0.02457244813833361,-0.0017964780698491627
46,0.0018001800180018,1,1,0,0,0,run,run,10,2,0.005818366629447976,0.009704509852056646,0.014565140891718622,0.022184389010370367
47,0.0018401840184018,1,1,0,0,0,run,run,11,1,0.0769863963830859,0.02927123159957745,0.017529165669954192,-0.012742954757426251
48,0.0018801880188018,1,1,0,0,0,run,run,12,2,0.02002189428763301,0.007838295593064572,0.014179137518990054,0.015185279856445685
