particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,target_x,target_y,initial_speed_mps,particle_model
5148,0.16934351514627075,0.024,-831.05692067667746,-3.519444609314017,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16934351514627075,0.021999999999999999,0.0020000000000000018,0.13669817832406986,0.022109450627950816,831.06437289475923,neutral_100nm_low_pressure_redeposit
5149,0.17866770084336095,0.024,-623.22423898885938,-55.731171295603723,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17866770084336095,0.021999999999999999,0.0020000000000000018,0.14057419921142822,0.02177486415362858,625.71112785152127,neutral_100nm_low_pressure_redeposit
5150,0.16552141029256748,0.024,-597.84601705048897,-19.262564466623544,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16552141029256748,0.021999999999999999,0.0020000000000000018,0.1252180593307938,0.021944380008024865,598.15625591726814,neutral_100nm_low_pressure_redeposit
5151,0.15962509847479636,0.024,-924.21264323135256,-24.57849142217086,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15962509847479636,0.021999999999999999,0.0020000000000000018,0.12393318445944537,0.02185739562644802,924.53940540642895,neutral_100nm_low_pressure_redeposit
5152,0.17575323907479029,0.024,-681.77965508732302,-63.726373424944768,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17575323907479029,0.021999999999999999,0.0020000000000000018,0.12425069412218301,0.022130332753039814,684.75145035325386,neutral_100nm_low_pressure_redeposit
5153,0.17591220647953226,0.024,-423.321253587206,-81.703939006987355,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17591220647953226,0.021999999999999999,0.0020000000000000018,0.12824004430238925,0.022186802498376283,431.13387409005696,neutral_100nm_low_pressure_redeposit
5154,0.16846664538370418,0.024,-525.71866171768511,-73.970453720554829,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16846664538370418,0.021999999999999999,0.0020000000000000018,0.059999566010643449,0.021714224037188947,530.89710801798367,neutral_100nm_low_pressure_redeposit
5155,0.16678667571720546,0.024,-554.36609058405247,-83.533452719020872,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16678667571720546,0.021999999999999999,0.0020000000000000018,0.027007308953804692,0.022217651512901199,560.6242949717813,neutral_100nm_low_pressure_redeposit
5156,0.17124606204805601,0.024,-594.51865939863296,-63.731940703973038,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17124606204805601,0.021999999999999999,0.0020000000000000018,0.14851354239781062,0.022113330533051711,597.92490886318035,neutral_100nm_low_pressure_redeposit
5157,0.17495287487374972,0.024,-457.59104023251604,-57.347400551967553,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17495287487374972,0.021999999999999999,0.0020000000000000018,0.13758231436131738,0.022018685916925112,461.17055895963688,neutral_100nm_low_pressure_redeposit
5158,0.17636084020068291,0.024,-1199.9867624993356,5.6364728654650147,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17636084020068291,0.021999999999999999,0.0020000000000000018,0.12489123949286277,0.02197288038163029,1200,neutral_100nm_low_pressure_redeposit
5159,0.16614325296243515,0.024,-748.32411803938419,-7.1206764904970976,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16614325296243515,0.021999999999999999,0.0020000000000000018,0.056459813787780741,0.022289329587058607,748.3579956632417,neutral_100nm_low_pressure_redeposit
5160,0.15674755013388975,0.024,-646.22927059677693,-116.61517459838798,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15674755013388975,0.021999999999999999,0.0020000000000000018,0.13870563987595036,0.021893077623055385,656.66686312212744,neutral_100nm_low_pressure_redeposit
5161,0.17363344295487163,0.024,-776.42621968082813,-1.2591963307430227,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17363344295487163,0.021999999999999999,0.0020000000000000018,0.055831594411548544,0.022230595150458984,776.42724075296394,neutral_100nm_low_pressure_redeposit
5162,0.162561099049611,0.024,-934.8873216548285,-57.031454383021561,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.162561099049611,0.021999999999999999,0.0020000000000000018,0.14390461325275769,0.022150665733679291,936.62526710525026,neutral_100nm_low_pressure_redeposit
5163,0.17443356823781425,0.024,-493.95389564501886,-97.582570231210255,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17443356823781425,0.021999999999999999,0.0020000000000000018,0.14369843999766582,0.021561064292099689,503.50055514946484,neutral_100nm_low_pressure_redeposit
5164,0.17805446810785372,0.024,-877.10748418585274,-16.257984165502634,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17805446810785372,0.021999999999999999,0.0020000000000000018,0.13084138852715366,0.0223930153483346,877.25814949988455,neutral_100nm_low_pressure_redeposit
5165,0.17867037537707031,0.024,-493.40870865956481,-39.461702724418437,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17867037537707031,0.021999999999999999,0.0020000000000000018,0.1225174616934501,0.022216239936226179,494.98422173136959,neutral_100nm_low_pressure_redeposit
5166,0.15398481666886255,0.024,-1026.2313600156933,-91.034561323163942,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15398481666886255,0.021999999999999999,0.0020000000000000018,0.13985794205092586,0.022513464491842685,1030.2611783596237,neutral_100nm_low_pressure_redeposit
5167,0.17620512868459984,0.024,-978.11236735577506,-119.75558570814266,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17620512868459984,0.021999999999999999,0.0020000000000000018,0.13972699208333905,0.021650821781670035,985.41625899039184,neutral_100nm_low_pressure_redeposit
5168,0.15700300863885272,0.024,-643.03600489958455,-88.744548457036217,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15700300863885272,0.021999999999999999,0.0020000000000000018,0.14538332211973945,0.022031788680175027,649.1308793133029,neutral_100nm_low_pressure_redeposit
5169,0.16535937853654167,0.024,-244.31388967870123,-15.16891578818699,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16535937853654167,0.021999999999999999,0.0020000000000000018,0.14122395382589892,0.021639854858596288,244.7843391561758,neutral_100nm_low_pressure_redeposit
5170,0.16984749807479255,0.024,-701.87868122160296,3.921279905702217,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16984749807479255,0.021999999999999999,0.0020000000000000018,0.13761738400654433,0.021995724291160968,701.88963490671051,neutral_100nm_low_pressure_redeposit
5171,0.1767081021392749,0.024,-580.43629065993593,-40.269285905737718,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1767081021392749,0.021999999999999999,0.0020000000000000018,0.1231687451989615,0.022038274289500601,581.83150731326305,neutral_100nm_low_pressure_redeposit
5172,0.15433902190435247,0.024,-370.0305917977044,16.215338867859039,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15433902190435247,0.021999999999999999,0.0020000000000000018,0.13345866922288852,0.022158679830973735,370.38571257644219,neutral_100nm_low_pressure_redeposit
5173,0.16102611808050071,0.024,-441.94105787329039,-73.474975275589742,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16102611808050071,0.021999999999999999,0.0020000000000000018,0.1354441935246618,0.021644429261185299,448.00722162249963,neutral_100nm_low_pressure_redeposit
5174,0.17300697163008583,0.024,-684.26509636451021,-52.652526158245756,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17300697163008583,0.021999999999999999,0.0020000000000000018,0.14743533974302128,0.022071168279937957,686.28784821937302,neutral_100nm_low_pressure_redeposit
5175,0.15882929170876159,0.024,-899.67341342281452,0.29015798003655813,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15882929170876159,0.021999999999999999,0.0020000000000000018,0.023136429785412499,0.022128457225059572,899.67346021293292,neutral_100nm_low_pressure_redeposit
5176,0.17518463082285962,0.024,-504.19927548533093,23.654555361189203,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17518463082285962,0.021999999999999999,0.0020000000000000018,0.13037848766361862,0.022195931839460808,504.75384831546182,neutral_100nm_low_pressure_redeposit
5177,0.16024249309278185,0.024,-564.36550643192447,-26.717150863204512,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16024249309278185,0.021999999999999999,0.0020000000000000018,0.13977055504045921,0.0219460383146356,564.99754955257083,neutral_100nm_low_pressure_redeposit
5178,0.16144097598719465,0.024,-586.91414986849429,-41.47773012722125,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16144097598719465,0.021999999999999999,0.0020000000000000018,0.14446423622599411,0.021714044781233916,588.37795795930697,neutral_100nm_low_pressure_redeposit
5179,0.15740101489713834,0.024,-429.37776818266991,-15.629764603833392,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15740101489713834,0.021999999999999999,0.0020000000000000018,0.12377750470686776,0.021936312945247033,429.66214326037829,neutral_100nm_low_pressure_redeposit
5180,0.17472662093766445,0.024,-533.41654291173677,-61.439650236355654,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17472662093766445,0.021999999999999999,0.0020000000000000018,0.14580479997843263,0.022363815393226419,536.94323617406189,neutral_100nm_low_pressure_redeposit
5181,0.17574525916220704,0.024,-359.96093169830198,-43.160582411302371,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17574525916220704,0.021999999999999999,0.0020000000000000018,0.14250185912980917,0.02225145520489331,362.53925059666636,neutral_100nm_low_pressure_redeposit
5182,0.16091415866086275,0.024,-379.90619532737645,12.060502973298501,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16091415866086275,0.021999999999999999,0.0020000000000000018,0.12397371239045815,0.022072422798315665,380.09758349678003,neutral_100nm_low_pressure_redeposit
5183,0.17780398645959911,0.024,-396.11911371814563,-5.232146514622686,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17780398645959911,0.021999999999999999,0.0020000000000000018,0.026683083113059506,0.022240172069608852,396.15366666231887,neutral_100nm_low_pressure_redeposit
5184,0.16074696536226507,0.024,-550.91781911371334,-52.504617937610846,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16074696536226507,0.021999999999999999,0.0020000000000000018,0.12193230740338785,0.022388578981961386,553.4141110613142,neutral_100nm_low_pressure_redeposit
5185,0.16375790557072586,0.024,-409.13464693503045,-20.745939563261359,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16375790557072586,0.021999999999999999,0.0020000000000000018,0.12600316249530552,0.021823795914044274,409.66029015638617,neutral_100nm_low_pressure_redeposit
5186,0.16147320012298541,0.024,-581.0347926490025,-36.069220664253017,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16147320012298541,0.021999999999999999,0.0020000000000000018,0.13296119326324105,0.022121580594802587,582.15326070373942,neutral_100nm_low_pressure_redeposit
5187,0.16041488924448793,0.024,-338.57554337274092,9.8524607166332601,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16041488924448793,0.021999999999999999,0.0020000000000000018,0.022116542994041193,0.021885711631983714,338.71886506706346,neutral_100nm_low_pressure_redeposit
5188,0.16425553172474436,0.024,-463.20896556282264,-6.1839257009491879,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16425553172474436,0.021999999999999999,0.0020000000000000018,0.13559132151012834,0.022048588850567603,463.25024200193906,neutral_100nm_low_pressure_redeposit
5189,0.15625930857906248,0.024,-671.05334307197018,-167.68527539288894,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15625930857906248,0.021999999999999999,0.0020000000000000018,0.14374656060802249,0.022033669844073893,691.68702520117893,neutral_100nm_low_pressure_redeposit
5190,0.15698116473596563,0.024,-515.55060758753734,27.466533053802557,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15698116473596563,0.021999999999999999,0.0020000000000000018,0.13054789710796258,0.022250264844233727,516.2817442268074,neutral_100nm_low_pressure_redeposit
5191,0.16851834009676783,0.024,-575.53081200194219,48.139078120926868,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16851834009676783,0.021999999999999999,0.0020000000000000018,0.13501221837789285,0.022138722103925503,577.54054957721166,neutral_100nm_low_pressure_redeposit
5192,0.17726999982739461,0.024,-776.52963282368239,-141.72437719581038,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17726999982739461,0.021999999999999999,0.0020000000000000018,0.13622533183620747,0.021618105033836123,789.35674428285165,neutral_100nm_low_pressure_redeposit
5193,0.16956833164646987,0.024,-384.41026174649591,17.052720724607422,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16956833164646987,0.021999999999999999,0.0020000000000000018,0.023223825595690556,0.021652950084360332,384.78831143905728,neutral_100nm_low_pressure_redeposit
5194,0.15991482609807808,0.024,-838.01909606830543,-150.12346348597964,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15991482609807808,0.021999999999999999,0.0020000000000000018,0.13033625042146241,0.021706855076633867,851.35953607401734,neutral_100nm_low_pressure_redeposit
5195,0.16720193182962839,0.024,-256.48750844597726,4.7349014472870987,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16720193182962839,0.021999999999999999,0.0020000000000000018,0.036453566537365603,0.022068643600105787,256.53120917451895,neutral_100nm_low_pressure_redeposit
5196,0.16944998373909576,0.024,-431.33377209652298,-50.148036558482538,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16944998373909576,0.021999999999999999,0.0020000000000000018,0.14116572860761439,0.022556192165645337,434.23916051144687,neutral_100nm_low_pressure_redeposit
5197,0.16885042761982222,0.024,-1117.4374757110552,-137.52009082268003,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16885042761982222,0.021999999999999999,0.0020000000000000018,0.11394040353903033,0.021786225156547431,1125.8677930837941,neutral_100nm_low_pressure_redeposit
5198,0.1789327332137611,0.024,-560.884161065179,-84.323567931731318,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1789327332137611,0.021999999999999999,0.0020000000000000018,0.14882971137015535,0.021921229657146494,567.18736431846492,neutral_100nm_low_pressure_redeposit
5199,0.15448542755571729,0.024,-445.23264564839593,-127.13177541754766,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15448542755571729,0.021999999999999999,0.0020000000000000018,0.14437293538759338,0.021728975016017817,463.02764180110012,neutral_100nm_low_pressure_redeposit
5200,0.15976865595398482,0.024,-1028.646330928621,-175.38679714833756,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15976865595398482,0.021999999999999999,0.0020000000000000018,0.14324258971739154,0.021863148553566126,1043.4911608379182,neutral_100nm_low_pressure_redeposit
